OTU_ID	nr_authors	taxonomicResearchNeeded	cropWildRelatives	horizonInvasives	habitatsDir	marineDir	iasListConcern	redlistFull	birdDir	pollinators
992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994	36.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
995	966.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996	289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997	5744.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999	782.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000	1670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002	3730.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
1003	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004	5930.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005	1039.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1016	809.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1018	554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028	2968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1029	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1032	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033	466.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034	601.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1036	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1040	2420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1042	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049	461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051	1077.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056	419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061	247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064	523.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066	57.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1072	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1075	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1076	1250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1077	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1078	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1084	820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1086	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1093	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1095	144.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099	1326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1106	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1109	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1110	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1111	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1113	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1115	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1116	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1119	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1120	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1121	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1129	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133	259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1145	344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1148	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1152	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1153	666.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1154	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1155	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1158	1012.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1159	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1161	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1163	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1164	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1168	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1170	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1171	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1172	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1174	821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1175	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1182	2402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1184	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1190	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1197	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1198	844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1199	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1203	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1209	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1217	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1221	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1222	449.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1225	121.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1226	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1233	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1239	117.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1241	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1242	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1252	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1262	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1263	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1267	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1272	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1278	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1287	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1290	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1291	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1294	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1296	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1298	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1306	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1310	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1311	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1312	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1313	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1314	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
